0.42,0.35667,0.13667,0.03,0.394,0.294,0.42,0.53,0,0.2,0,0,1,0
0.49,0.33,0.15,0.026667,0.32,0.284,0.42,0.55,0,0,0,0,1,0
0.49,0.32667,0.12667,0.026667,0.266,0.262,0.4,0.6,0,0,0,0,1,0
0.28,0.30667,0.15,0.016667,0.182,0.192,0.4,0.6,0.70278,0.2,0,0.9563,0,0.29237
0.26,0.26,0.14,0.013333,0.144,0.152,0.4,0.58,0,0,0,0,1,0
0.26,0.22667,0.11667,0.026667,0.106,0.108,0.42,0.5,0.175,0.2,0.89101,0,0.45399,0
0.21,0.21667,0.10333,0.03,0.104,0.092,0.4,0.63,0.64167,0.2,0,0.77715,0,0.62932
0.21,0.21,0.083333,0.026667,0.086,0.08,0.44,0.5,0.21667,0.2,0.97815,0,0.20791,0
0.23,0.22667,0.076667,0.036667,0.122,0.068,0.46,0.47,0.88056,0.2,0,0.682,0.73135,0
0.19,0.20333,0.073333,0.03,0.112,0.078,0.52,0.35,0.28611,0.2,0.97437,0,0,0.22495
0.21,0.2,0.07,0.043333,0.138,0.096,0.6,0.26,0.25556,0.4,0.99939,0,0,0.034899
0.13,0.15333,0.05,0.07,0.126,0.084,0.62,0.23,0.26111,0.4,0.99756,0,0,0.069756
0.1,0.12333,0.043333,0.12667,0.106,0.074,0.66,0.21,0.2,0.2,0.95106,0,0.30902,0
0.08,0.09,0.036667,0.17333,0.08,0.06,0.68,0.19,0.26667,0.2,0.99452,0,0,0.10453
0.06,0.073333,0.026667,0.21667,0.054,0.04,0.7,0.19,0.31944,0.4,0.90631,0,0,0.42262
0.07,0.10333,0.026667,0.24333,0.076,0.044,0.68,0.19,0.25278,0.4,0.99985,0,0,0.017452
0.07,0.12667,0.03,0.21333,0.094,0.056,0.66,0.2,0.34722,0.2,0.81915,0,0,0.57358
0.19,0.41333,0.13,0.19,0.256,0.168,0.6,0.29,0.69722,0.2,0,0.94552,0,0.32557
0.22,0.46333,0.17333,0.08,0.302,0.242,0.54,0.35,0.70556,0.2,0,0.96126,0,0.27564
0.26,0.46667,0.17333,0.05,0.346,0.31,0.52,0.4,0.77222,0.2,0,0.99027,0.13917,0
0.32,0.42667,0.15,0.043333,0.362,0.262,0.5,0.4,0.68611,0.2,0,0.9205,0,0.39073
0.36,0.35667,0.12667,0.036667,0.414,0.284,0.5,0.39,0.76111,0.2,0,0.99756,0.069756,0
0.36,0.35667,0.12667,0.036667,0.414,0.284,0.48,0.44,0.325,0.2,0.89101,0,0,0.45399
0.29,0.28,0.12,0.033333,0.29,0.202,0.46,0.49,0,0,0,0,1,0
0.26,0.25667,0.1,0.026667,0.258,0.16,0.46,0.52,0,0,0,0,1,0
0.19,0.22667,0.076667,0.023333,0.174,0.12,0.44,0.5,0.061111,0.2,0.37461,0,0.92718,0
0.18,0.21333,0.063333,0.023333,0.192,0.096,0.44,0.5,0.88056,0.2,0,0.682,0.73135,0
0.18,0.21333,0.063333,0.026667,0.192,0.096,0.46,0.47,0.14444,0.2,0.78801,0,0.61566,0
0.21,0.20333,0.07,0.023333,0.17,0.104,0.44,0.52,0.43611,0.2,0.39073,0,0,0.9205
0.27,0.21333,0.063333,0.026667,0.182,0.128,0.42,0.59,0.28889,0.2,0.9703,0,0,0.24192
0.29,0.21333,0.066667,0.03,0.164,0.142,0.4,0.58,0,0,0,0,1,0
0.2,0.18667,0.10333,0.023333,0.1,0.094,0.4,0.6,0.43333,0.2,0.40674,0,0,0.91355
0.37,0.24333,0.11333,0.036667,0.176,0.126,0.42,0.62,0,0,0,0,1,0
0.48,0.27667,0.16,0.03,0.236,0.17,0.5,0.43,0.35,0.2,0.80902,0,0,0.58779
0.24,0.29333,0.15667,0.03,0.206,0.192,0.56,0.31,0.39167,0.2,0.62932,0,0,0.77715
0.24,0.29333,0.15667,0.036667,0.206,0.192,0.62,0.27,0.59444,0.2,0,0.55919,0,0.82904
0.24,0.29333,0.15667,0.036667,0.206,0.174,0.66,0.22,0.35,0.2,0.80902,0,0,0.58779
0.24,0.29333,0.15667,0.036667,0.206,0.174,0.66,0.23,0.56667,0.2,0,0.40674,0,0.91355
0.29,0.47,0.19,0.046667,0.3,0.28,0.66,0.24,0.675,0.2,0,0.89101,0,0.45399
0.29,0.47,0.19,0.08,0.3,0.28,0.66,0.25,0.58889,0.2,0,0.52992,0,0.84805
0.29,0.48667,0.21667,0.066667,0.368,0.33,0.62,0.27,0.44167,0.2,0.35837,0,0,0.93358
0.29,0.48667,0.21667,0.043333,0.368,0.33,0.56,0.36,0.74167,0.2,0,0.99863,0,0.052336
0.34,0.5,0.22,0.03,0.398,0.368,0.52,0.44,0,0,0,0,1,0
0.4,0.47,0.18667,0.03,0.488,0.394,0.5,0.46,0.74444,0.2,0,0.99939,0,0.034899
0.54,0.36333,0.18667,0.036667,0.49,0.384,0.48,0.51,0,0,0,0,1,0
0.43,0.36333,0.15667,0.04,0.526,0.434,0.48,0.54,0.35,0.2,0.80902,0,0,0.58779
0.48,0.32667,0.18667,0.033333,0.346,0.322,0.46,0.52,0.75,0.2,0,1,0,0
0.46,0.29,0.17667,0.033333,0.214,0.212,0.46,0.52,0.39444,0.2,0.61566,0,0,0.78801
0.43,0.29667,0.2,0.026667,0.25,0.21,0.48,0.53,0,0,0,0,1,0
0.29,0.25,0.19,0.026667,0.186,0.16,0.52,0.4,0.15833,0.2,0.83867,0,0.54464,0
0.29,0.25,0.19,0.023333,0.186,0.16,0.52,0.37,0.069444,0.2,0.42262,0,0.90631,0
0.31,0.25333,0.22,0.02,0.188,0.188,0.5,0.46,0,0.2,0,0,1,0
0.31,0.25667,0.23667,0.02,0.196,0.168,0.5,0.45,0.21944,0.2,0.98163,0,0.19081,0
0.31,0.25667,0.23667,0.016667,0.196,0.168,0.48,0.43,0.24444,0.2,0.99939,0,0.034899,0
0.23,0.22667,0.19333,0.016667,0.122,0.14,0.54,0.32,0.11944,0.4,0.682,0,0.73135,0
0.06,0.10333,0.073333,0.033333,0.038,0.038,0.52,0.33,0.13889,0.4,0.76604,0,0.64279,0
0.08,0.14333,0.07,0.093333,0.06,0.032,0.5,0.33,0.21111,0.4,0.9703,0,0.24192,0
0.09,0.13667,0.073333,0.073333,0.068,0.04,0.52,0.3,0.14444,0.4,0.78801,0,0.61566,0
0.06,0.073333,0.06,0.086667,0.046,0.028,0.54,0.27,0.069444,0.4,0.42262,0,0.90631,0
0.06,0.073333,0.06,0.15667,0.046,0.028,0.58,0.24,0.38611,0.4,0.65606,0,0,0.75471
0.05,0.06,0.05,0.18333,0.022,0.018,0.58,0.21,0.19722,0.2,0.94552,0,0.32557,0
0.04,0.05,0.03,0.21667,0.012,0.008,0.6,0.2,0.072222,0.4,0.43837,0,0.89879,0
0.04,0.05,0.03,0.22333,0.012,0.008,0.6,0.2,0.27222,0.4,0.99027,0,0,0.13917
0.05,0.056667,0.023333,0.24333,0.012,0.01,0.6,0.19,0.23056,0.2,0.99255,0,0.12187,0
0.05,0.073333,0.023333,0.24333,0.024,0.028,0.6,0.19,0.34722,0.2,0.81915,0,0,0.57358
0.06,0.14,0.033333,0.22667,0.09,0.022,0.56,0.23,0.65833,0.2,0,0.83867,0,0.54464
0.12,0.22333,0.07,0.14667,0.148,0.078,0.54,0.28,0.70556,0.2,0,0.96126,0,0.27564
0.16,0.24667,0.11,0.043333,0.214,0.138,0.52,0.32,0.74167,0.2,0,0.99863,0,0.052336
0.2,0.26333,0.14667,0.03,0.264,0.17,0.48,0.39,0.74167,0.2,0,0.99863,0,0.052336
0.23,0.26667,0.16333,0.03,0.286,0.202,0.46,0.46,0.74722,0.2,0,0.99985,0,0.017452
0.29,0.27667,0.17667,0.03,0.322,0.214,0.46,0.41,0.70833,0.2,0,0.96593,0,0.25882
0.21,0.25,0.14,0.03,0.274,0.188,0.46,0.47,0,0,0,0,1,0
0.29,0.25333,0.15667,0.023333,0.274,0.202,0.42,0.51,0.725,0.2,0,0.98769,0,0.15643
0.21,0.18333,0.11,0.026667,0.16,0.11,0.42,0.58,0.81389,0.2,0,0.9205,0.39073,0
0.21,0.18333,0.11,0.02,0.16,0.11,0.4,0.61,0.225,0.2,0.98769,0,0.15643,0
0.12,0.18,0.083333,0.016667,0.122,0.096,0.38,0.63,0,0,0,0,1,0
0.09,0.17,0.08,0.013333,0.096,0.086,0.4,0.55,0,0,0,0,1,0
0.13,0.17,0.073333,0.026667,0.078,0.062,0.38,0.62,0.23056,0.2,0.99255,0,0.12187,0
0.15,0.17333,0.073333,0.02,0.108,0.074,0.38,0.64,0.27222,0.2,0.99027,0,0,0.13917
0.19,0.18,0.076667,0.02,0.132,0.098,0.38,0.64,0.42222,0.2,0.46947,0,0,0.88295
0.39,0.23667,0.10333,0.02,0.196,0.132,0.38,0.61,0.069444,0.2,0.42262,0,0.90631,0
0.36,0.25,0.20667,0.026667,0.196,0.17,0.44,0.47,0.29167,0.2,0.96593,0,0,0.25882
