0.63,0.42,0.22333,0.0033333,0.674,0.444,0.38,0.64,0.13889,0.2,0.76604,0,0.64279,0
0.61,0.43,0.20667,0.0033333,0.676,0.468,0.38,0.65,0.78611,0.2,0,0.97437,0.22495,0
0.44,0.32333,0.21,0.0033333,0.466,0.374,0.46,0.4,0.13889,0.4,0.76604,0,0.64279,0
0.2,0.2,0.23333,0.0033333,0.174,0.168,0.52,0.28,0.10556,0.4,0.61566,0,0.78801,0
0.17,0.18667,0.18,0.0033333,0.15,0.128,0.52,0.28,0.077778,0.4,0.46947,0,0.88295,0
0.14,0.17333,0.14667,0.0033333,0.128,0.098,0.5,0.31,0.15833,0.2,0.83867,0,0.54464,0
0.13,0.16667,0.13,0.0033333,0.124,0.09,0.46,0.37,0.20833,0.2,0.96593,0,0.25882,0
0.12,0.16667,0.11333,0.0033333,0.124,0.08,0.48,0.32,0.21667,0.2,0.97815,0,0.20791,0
0.12,0.16667,0.09,0.0033333,0.114,0.066,0.5,0.3,0.18333,0.2,0.91355,0,0.40674,0
0.1,0.14333,0.07,0.0033333,0.122,0.064,0.56,0.26,0.14722,0.4,0.79864,0,0.60182,0
0.09,0.13,0.06,0.0066667,0.154,0.08,0.6,0.22,0.16389,0.4,0.85717,0,0.51504,0
0.08,0.12,0.05,0.03,0.156,0.082,0.62,0.21,0.19167,0.4,0.93358,0,0.35837,0
0.06,0.083333,0.04,0.06,0.104,0.062,0.66,0.19,0.10556,0.4,0.61566,0,0.78801,0
0.05,0.07,0.033333,0.11333,0.088,0.048,0.68,0.18,0.125,0.4,0.70711,0,0.70711,0
0.05,0.066667,0.03,0.14333,0.082,0.048,0.68,0.17,0.14444,0.4,0.78801,0,0.61566,0
0.05,0.073333,0.026667,0.15667,0.078,0.046,0.7,0.18,0.22778,0.2,0.99027,0,0.13917,0
0.05,0.10667,0.026667,0.16,0.086,0.05,0.68,0.18,0.43056,0.2,0.42262,0,0,0.90631
0.16,0.30667,0.096667,0.12,0.218,0.132,0.58,0.3,0.725,0.2,0,0.98769,0,0.15643
0.28,0.37667,0.13333,0.016667,0.316,0.242,0.52,0.39,0.78333,0.2,0,0.97815,0.20791,0
0.31,0.39333,0.17667,0.0033333,0.382,0.338,0.46,0.49,0.75278,0.2,0,0.99985,0.017452,0
0.37,0.39667,0.22,0.0033333,0.454,0.374,0.46,0.52,0.79167,0.2,0,0.96593,0.25882,0
0.42,0.37333,0.23667,0.0033333,0.496,0.458,0.44,0.56,0.46944,0.2,0.19081,0,0,0.98163
0.42,0.37333,0.23667,0.0033333,0.496,0.458,0.42,0.6,0.77778,0.2,0,0.98481,0.17365,0
0.43,0.37,0.20667,0.0033333,0.47,0.398,0.4,0.66,0.8,0.2,0,0.95106,0.30902,0
0.54,0.4,0.21,0.0033333,0.546,0.46,0.4,0.66,0.80278,0.2,0,0.94552,0.32557,0
0.6,0.38333,0.20333,0.0033333,0.564,0.464,0.4,0.63,0.79722,0.2,0,0.9563,0.29237,0
0.47,0.28667,0.11667,0.0033333,0.49,0.326,0.38,0.63,0.77222,0.2,0,0.99027,0.13917,0
0.47,0.28667,0.11667,0.0033333,0.49,0.326,0.38,0.63,0.77222,0.2,0,0.99027,0.13917,0
0.45,0.29,0.10333,0.0033333,0.61,0.29,0.38,0.67,0.71111,0.2,0,0.9703,0,0.24192
0.48,0.28333,0.11667,0.0033333,0.462,0.24,0.36,0.69,0.51389,0.2,0,0.087156,0,0.99619
0.48,0.29667,0.10667,0.0033333,0.468,0.24,0.36,0.69,0.725,0.2,0,0.98769,0,0.15643
0.55,0.37667,0.096667,0.0033333,0.502,0.256,0.36,0.72,0,0,0,0,1,0
0.74,0.37667,0.11333,0.0033333,0.506,0.266,0.38,0.7,0.74167,0.2,0,0.99863,0,0.052336
0.81,0.39333,0.12333,0.0033333,0.484,0.29,0.46,0.62,0.76389,0.2,0,0.99619,0.087156,0
0.35,0.24,0.19667,0.0033333,0.264,0.302,0.58,0.28,0.16111,0.2,0.84805,0,0.52992,0
0.2,0.20333,0.19,0.0033333,0.22,0.274,0.62,0.24,0.14722,0.2,0.79864,0,0.60182,0
0.29,0.29333,0.17667,0.0033333,0.294,0.224,0.64,0.23,0.75556,0.2,0,0.99939,0.034899,0
0.29,0.29333,0.17667,0.01,0.294,0.224,0.66,0.22,0.74167,0.4,0,0.99863,0,0.052336
0.29,0.45,0.21,0.0066667,0.366,0.408,0.64,0.25,0.66667,0.4,0,0.86603,0,0.5
0.29,0.45,0.21,0.013333,0.366,0.408,0.64,0.25,0.71111,0.2,0,0.9703,0,0.24192
0.27,0.38667,0.22,0.01,0.404,0.368,0.62,0.28,0.59722,0.2,0,0.57358,0,0.81915
0.27,0.38667,0.18667,0.0033333,0.368,0.34,0.52,0.44,0.79167,0.2,0,0.96593,0.25882,0
0.35,0.39667,0.20667,0.0033333,0.422,0.472,0.48,0.49,0.78333,0.2,0,0.97815,0.20791,0
0.43,0.42333,0.25667,0.0033333,0.504,0.484,0.46,0.58,0.74722,0.2,0,0.99985,0,0.017452
0.51,0.45,0.26667,0.0033333,0.562,0.484,0.46,0.61,0.73056,0.2,0,0.99255,0,0.12187
0.61,0.47,0.27,0.0033333,0.628,0.542,0.44,0.61,0.67222,0.2,0,0.88295,0,0.46947
0.71,0.48333,0.29333,0.0033333,0.712,0.598,0.46,0.55,0.86667,0.2,0,0.74314,0.66913,0
0.41,0.30333,0.24667,0.0033333,0.31,0.292,0.5,0.44,0.20278,0.2,0.9563,0,0.29237,0
0.29,0.24333,0.21667,0.0033333,0.206,0.188,0.52,0.35,0.24444,0.2,0.99939,0,0.034899,0
0.41,0.25,0.45333,0.0033333,0.356,0.294,0.56,0.32,0.25,0.4,1,0,0,-0
0.41,0.25,0.45333,0.0033333,0.356,0.294,0.54,0.5,0.21389,0.4,0.97437,0,0.22495,0
0.41,0.24,0.32333,0.0033333,0.33,0.302,0.52,0.48,0.055556,0.2,0.34202,0,0.93969,0
0.42,0.16667,0.25333,0.0033333,0.314,0.294,0.52,0.41,0.094444,0.4,0.55919,0,0.82904,0
0.42,0.16667,0.25333,0.0033333,0.314,0.294,0.5,0.39,0.21111,0.2,0.9703,0,0.24192,0
0.09,0.16667,0.17,0.0033333,0.1,0.104,0.52,0.33,0.11667,0.4,0.66913,0,0.74314,0
0.09,0.14333,0.13,0.0033333,0.062,0.072,0.5,0.33,0.086111,0.4,0.51504,0,0.85717,0
0.06,0.13667,0.10333,0.01,0.066,0.032,0.5,0.32,0.094444,0.4,0.55919,0,0.82904,0
0.06,0.12667,0.08,0.026667,0.074,0.018,0.52,0.27,0.025,0.6,0.15643,0,0.98769,0
0.05,0.076667,0.05,0.043333,0.084,0.018,0.54,0.23,0.088889,0.4,0.52992,0,0.84805,0
0.05,0.076667,0.05,0.1,0.084,0.018,0.56,0.22,0.88333,0.4,0,0.66913,0.74314,0
0.04,0.056667,0.04,0.11,0.048,0.006,0.58,0.19,0.11667,0.4,0.66913,0,0.74314,0
0.03,0.05,0.04,0.14667,0.024,0.006,0.58,0.19,0.99722,0.4,0,0.017452,0.99985,0
0.03,0.05,0.026667,0.15667,0.024,0.006,0.6,0.18,0.12222,0.4,0.69466,0,0.71934,0
0.03,0.06,0.02,0.16667,0.034,0.006,0.6,0.17,0.16111,0.4,0.84805,0,0.52992,0
0.04,0.063333,0.02,0.15333,0.034,0.006,0.6,0.17,0.25278,0.2,0.99985,0,0,0.017452
0.05,0.11,0.016667,0.15667,0.042,0.026,0.54,0.23,0.61667,0.2,0,0.66913,0,0.74314
0.11,0.20333,0.043333,0.093333,0.166,0.07,0.48,0.32,0.65833,0.2,0,0.83867,0,0.54464
0.13,0.20333,0.043333,0.0033333,0.174,0.098,0.52,0.27,0.57778,0.4,0,0.46947,0,0.88295
0.12,0.2,0.033333,0.0033333,0.198,0.156,0.46,0.36,0.46111,0.2,0.24192,0,0,0.9703
0.16,0.22333,0.026667,0.0033333,0.28,0.212,0.42,0.51,0.46944,0.2,0.19081,0,0,0.98163
0.19,0.22,0.023333,0.0033333,0.288,0.222,0.44,0.47,0.54722,0.2,0,0.29237,0,0.9563
0.23,0.22,0.02,0.0033333,0.336,0.25,0.46,0.45,0.61944,0.2,0,0.682,0,0.73135
0.19,0.21,0.016667,0.0033333,0.28,0.252,0.42,0.49,0.46944,0.4,0.19081,0,0,0.98163
0.25,0.2,0.016667,0.0033333,0.316,0.302,0.42,0.55,0.73611,0.2,0,0.99619,0,0.087156
0.25,0.2,0.013333,0.0033333,0.332,0.334,0.4,0.6,0.81389,0.2,0,0.9205,0.39073,0
0.3,0.21,0.013333,0.0033333,0.348,0.362,0.38,0.7,0.63333,0.2,0,0.74314,0,0.66913
0.34,0.21,0.013333,0.0033333,0.412,0.378,0.36,0.7,0,0.2,0,0,1,0
