0.05,0.063333,0.026667,0.11,0.064,0.062,0.32,0.65,0.30556,0.4,0.93969,0,0,0.34202
0.05,0.063333,0.026667,0.11,0.064,0.062,0.36,0.59,0.99722,0.2,0,0.017452,0.99985,0
0.05,0.086667,0.026667,0.086667,0.086,0.056,0.38,0.56,0.23056,0.2,0.99255,0,0.12187,0
0.05,0.066667,0.023333,0.1,0.062,0.062,0.32,0.62,0.175,0.2,0.89101,0,0.45399,0
0.05,0.07,0.026667,0.11333,0.096,0.054,0.4,0.53,0.25556,0.4,0.99939,0,0,0.034899
0.04,0.036667,0.02,0.15333,0.058,0.048,0.38,0.51,0.34167,0.4,0.83867,0,0,0.54464
0.04,0.046667,0.02,0.15333,0.096,0.046,0.42,0.48,0.23333,0.4,0.99452,0,0.10453,0
0.04,0.046667,0.033333,0.14333,0.068,0.048,0.44,0.41,0.14722,0.4,0.79864,0,0.60182,0
0.04,0.046667,0.036667,0.15333,0.08,0.036,0.46,0.33,0.21111,0.4,0.9703,0,0.24192,0
0.04,0.046667,0.036667,0.15667,0.08,0.036,0.5,0.34,0.33611,0.4,0.85717,0,0,0.51504
0.03,0.026667,0.03,0.17333,0.054,0.036,0.56,0.24,0.11944,0.4,0.682,0,0.73135,0
0.03,0.026667,0.03,0.22667,0.054,0.036,0.6,0.22,0.2,0.4,0.95106,0,0.30902,0
0.03,0.026667,0.03,0.22667,0.054,0.036,0.62,0.2,0.13056,0.4,0.73135,0,0.682,0
0.02,0.02,0.03,0.22667,0.034,0.022,0.64,0.19,0.19444,0.4,0.93969,0,0.34202,0
0.02,0.02,0.03,0.25667,0.034,0.022,0.66,0.18,0.69444,0.2,0,0.93969,0,0.34202
0.02,0.016667,0.026667,0.25667,0.034,0.022,0.66,0.18,0.72778,0.4,0,0.99027,0,0.13917
0.02,0.016667,0.026667,0.26667,0.034,0.022,0.64,0.18,0.60556,0.2,0,0.61566,0,0.78801
0.04,0.05,0.033333,0.26667,0.072,0.042,0.52,0.29,0.38611,0.2,0.65606,0,0,0.75471
0.04,0.05,0.033333,0.20333,0.072,0.042,0.46,0.39,0.2,0.2,0.95106,0,0.30902,0
0.05,0.066667,0.023333,0.20333,0.098,0.062,0.42,0.47,0.18611,0.2,0.9205,0,0.39073,0
0.04,0.066667,0.023333,0.15333,0.07,0.054,0.4,0.52,0.19722,0.2,0.94552,0,0.32557,0
0.04,0.066667,0.023333,0.14,0.07,0.054,0.38,0.58,0.23333,0.2,0.99452,0,0.10453,0
0.06,0.046667,0.013333,0.14333,0.08,0.06,0.38,0.6,0.14167,0.2,0.77715,0,0.62932,0
0.06,0.063333,0.016667,0.13,0.076,0.068,0.36,0.64,0.27222,0.2,0.99027,0,0,0.13917
0.06,0.053333,0.013333,0.11667,0.066,0.068,0.38,0.69,0.25833,0.4,0.99863,0,0,0.052336
0.06,0.053333,0.013333,0.11,0.06,0.062,0.36,0.74,0.23889,0.2,0.99756,0,0.069756,0
0.05,0.056667,0.013333,0.1,0.066,0.058,0.32,0.78,0.26944,0.2,0.99255,0,0,0.12187
0.05,0.056667,0.013333,0.086667,0.066,0.058,0.38,0.66,0.25278,0.4,0.99985,0,0,0.017452
0.05,0.056667,0.02,0.086667,0.052,0.058,0.36,0.69,0.25556,0.4,0.99939,0,0,0.034899
0.05,0.056667,0.02,0.083333,0.052,0.058,0.36,0.68,0.225,0.2,0.98769,0,0.15643,0
0.05,0.056667,0.023333,0.076667,0.07,0.054,0.38,0.64,0.23611,0.4,0.99619,0,0.087156,0
0.06,0.086667,0.036667,0.076667,0.086,0.062,0.36,0.64,0.31667,0.4,0.91355,0,0,0.40674
0.06,0.066667,0.033333,0.06,0.076,0.066,0.38,0.61,0.29444,0.4,0.96126,0,0,0.27564
0.05,0.053333,0.036667,0.066667,0.084,0.068,0.44,0.52,0.24722,0.4,0.99985,0,0.017452,0
0.06,0.053333,0.036667,0.10333,0.094,0.064,0.48,0.4,0.10278,0.4,0.60182,0,0.79864,0
0.05,0.056667,0.05,0.11,0.106,0.062,0.54,0.29,0.125,0.4,0.70711,0,0.70711,0
0.05,0.056667,0.05,0.13,0.106,0.062,0.58,0.28,0.24722,0.4,0.99985,0,0.017452,0
0.04,0.036667,0.04,0.16667,0.074,0.044,0.62,0.23,0.14722,0.4,0.79864,0,0.60182,0
0.03,0.023333,0.026667,0.18333,0.066,0.036,0.62,0.22,0.091667,0.4,0.54464,0,0.83867,0
0.03,0.023333,0.026667,0.24,0.066,0.036,0.64,0.21,0.13611,0.4,0.75471,0,0.65606,0
0.06,0.16667,0.03,0.24,0.074,0.036,0.62,0.22,0.13333,0.2,0.74314,0,0.66913,0
0.06,0.16667,0.03,0.24333,0.074,0.036,0.5,0.32,0.33889,0.2,0.84805,0,0,0.52992
0.12,0.27667,0.043333,0.17667,0.258,0.09,0.46,0.38,0.32222,0.2,0.89879,0,0,0.43837
0.14,0.29,0.05,0.17667,0.342,0.142,0.44,0.48,0.325,0.2,0.89101,0,0,0.45399
0.04,0.036667,0.016667,0.17667,0.038,0.034,0.42,0.53,0.31667,0.2,0.91355,0,0,0.40674
0.05,0.056667,0.03,0.17667,0.078,0.056,0.42,0.59,0.29444,0.2,0.96126,0,0,0.27564
0.04,0.053333,0.03,0.15333,0.064,0.046,0.42,0.6,0.29444,0.4,0.96126,0,0,0.27564
0.05,0.073333,0.056667,0.15333,0.086,0.046,0.44,0.58,0.275,0.2,0.98769,0,0,0.15643
0.05,0.073333,0.056667,0.11,0.086,0.046,0.46,0.52,0.18333,0.4,0.91355,0,0.40674,0
0.03,0.043333,0.063333,0.11,0.05,0.032,0.46,0.49,0.19722,0.2,0.94552,0,0.32557,0
0.03,0.043333,0.063333,0.083333,0.05,0.032,0.48,0.4,0.22222,0.4,0.98481,0,0.17365,0
0.02,0.013333,0.043333,0.15333,0.014,0.01,0.5,0.34,0.091667,0.4,0.54464,0,0.83867,0
0.02,0.01,0.033333,0.19667,0.024,0.006,0.4,0.34,0,0,0,0,1,0
0.02,0.01,0.033333,0.21,0.024,0.006,0.46,0.4,0.15556,0.4,0.82904,0,0.55919,0
0.02,0.01,0.013333,0.22667,0.014,0.012,0.46,0.36,0.088889,0.4,0.52992,0,0.84805,0
0.02,0.01,0.023333,0.23,0.018,0.012,0.46,0.33,0.15,0.4,0.80902,0,0.58779,0
0.02,0.013333,0.04,0.21667,0.012,0.006,0.46,0.28,0.05,0.4,0.30902,0,0.95106,0
0.02,0.013333,0.043333,0.20667,0.022,0.016,0.48,0.24,0.077778,0.4,0.46947,0,0.88295,0
0.02,0.0066667,0.026667,0.21,0.012,0.008,0.5,0.23,0.17778,0.6,0.89879,0,0.43837,0
0.02,0.0066667,0.026667,0.21,0.012,0.008,0.52,0.2,0.12222,0.4,0.69466,0,0.71934,0
0.02,0.0066667,0.026667,0.23333,0.012,0.008,0.54,0.18,0.15556,0.4,0.82904,0,0.55919,0
0.02,0.0066667,0.026667,0.23333,0.012,0.008,0.54,0.17,0.2,0.6,0.95106,0,0.30902,0
0.02,0.02,0.016667,0.23667,0.012,0.008,0.56,0.16,0.26111,0.6,0.99756,0,0,0.069756
0.02,0.02,0.016667,0.23667,0.012,0.008,0.56,0.16,0.2,0.4,0.95106,0,0.30902,0
0.02,0.02,0.016667,0.23667,0.012,0.008,0.54,0.15,0.31944,0.2,0.90631,0,0,0.42262
0.02,0.02,0.016667,0.23667,0.012,0.008,0.46,0.23,0.46111,0.2,0.24192,0,0,0.9703
0.02,0.026667,0.026667,0.22,0.012,0.014,0.42,0.3,0.23056,0.2,0.99255,0,0.12187,0
0.03,0.04,0.013333,0.21667,0.064,0.028,0.36,0.39,0.2,0.2,0.95106,0,0.30902,0
0.03,0.03,0.0066667,0.16,0.03,0.032,0.32,0.47,0.175,0.2,0.89101,0,0.45399,0
0.04,0.043333,0.013333,0.14667,0.02,0.02,0.36,0.44,0.16667,0.2,0.86603,0,0.5,0
0.04,0.043333,0.013333,0.12,0.02,0.02,0.36,0.46,0.14167,0.4,0.77715,0,0.62932,0
0.04,0.043333,0.013333,0.12,0.02,0.02,0.32,0.54,0.24722,0.2,0.99985,0,0.017452,0
0.04,0.043333,0.013333,0.11667,0.02,0.02,0.3,0.66,0.15278,0.2,0.81915,0,0.57358,0
0.03,0.046667,0.01,0.11667,0.036,0.026,0.28,0.67,0.26944,0.2,0.99255,0,0,0.12187
0.03,0.046667,0.01,0.11667,0.036,0.026,0.28,0.71,0.19722,0.2,0.94552,0,0.32557,0
0.04,0.05,0.0066667,0.10333,0.028,0.028,0.26,0.73,0.24167,0.2,0.99863,0,0.052336,0
0.04,0.05,0.0066667,0.09,0.028,0.028,0.24,0.78,0.23056,0.2,0.99255,0,0.12187,0
0.04,0.04,0.0066667,0.09,0.024,0.028,0.26,0.8,0.19167,0.2,0.93358,0,0.35837,0
0.06,0.10333,0.0066667,0.08,0.034,0.03,0.26,0.74,0.20556,0.2,0.96126,0,0.27564,0
