1,0.43667,0.34,0.053333,0.854,0.84,0.48,0.39,0.90833,0.4,0,0.54464,0.83867,0
0.66,0.4,0.35333,0.04,0.602,0.568,0.46,0.41,0.83889,0.2,0,0.84805,0.52992,0
0.49,0.31333,0.3,0.026667,0.388,0.418,0.46,0.38,0.88611,0.4,0,0.65606,0.75471,0
0.36,0.25333,0.25,0.02,0.256,0.292,0.46,0.39,0.91111,0.4,0,0.52992,0.84805,0
0.24,0.21333,0.18,0.013333,0.166,0.2,0.46,0.4,0.95278,0.4,0,0.29237,0.9563,0
0.16,0.19333,0.13667,0.0066667,0.106,0.132,0.46,0.39,0.9,0.4,0,0.58779,0.80902,0
0.16,0.19,0.15667,0.0033333,0.106,0.112,0.46,0.41,0.89444,0.4,0,0.61566,0.78801,0
0.1,0.17667,0.1,0.0066667,0.102,0.082,0.46,0.39,0.87222,0.4,0,0.71934,0.69466,0
0.14,0.19,0.13667,0.01,0.148,0.11,0.46,0.37,0.89444,0.4,0,0.61566,0.78801,0
0.1,0.17667,0.10333,0.01,0.166,0.086,0.5,0.33,0.95556,0.4,0,0.27564,0.96126,0
0.09,0.16,0.086667,0.02,0.154,0.094,0.56,0.26,0.88611,0.4,0,0.65606,0.75471,0
0.08,0.14,0.096667,0.046667,0.136,0.1,0.58,0.23,0.98889,0.4,0,0.069756,0.99756,0
0.07,0.11333,0.08,0.093333,0.108,0.082,0.6,0.22,0.93889,0.4,0,0.37461,0.92718,0
0.06,0.11,0.08,0.14,0.104,0.08,0.62,0.21,0.975,0.6,0,0.15643,0.98769,0
0.06,0.10667,0.073333,0.17,0.104,0.082,0.66,0.2,0.91389,0.4,0,0.51504,0.85717,0
0.05,0.1,0.06,0.18,0.1,0.068,0.66,0.18,0.9,0.4,0,0.58779,0.80902,0
0.04,0.1,0.046667,0.19333,0.096,0.06,0.66,0.18,0.91667,0.4,0,0.5,0.86603,0
0.06,0.14333,0.053333,0.19,0.18,0.082,0.64,0.2,0.8,0.2,0,0.95106,0.30902,0
0.1,0.2,0.076667,0.10667,0.302,0.11,0.62,0.23,0.72222,0.2,0,0.98481,0,0.17365
0.22,0.2,0.11333,0.016667,0.338,0.166,0.6,0.26,0.58611,0.2,0,0.51504,0,0.85717
0.35,0.28333,0.21333,0.0066667,0.41,0.282,0.58,0.28,0.61111,0.4,0,0.64279,0,0.76604
0.41,0.36,0.31333,0.02,0.472,0.388,0.58,0.3,0.63611,0.4,0,0.75471,0,0.65606
0.41,0.36,0.31333,0.023333,0.472,0.388,0.56,0.33,0.63056,0.4,0,0.73135,0,0.682
0.46,0.35667,0.38,0.02,0.502,0.44,0.56,0.35,0.76111,0.2,0,0.99756,0.069756,0
0.46,0.34333,0.31667,0.02,0.48,0.444,0.54,0.39,0.58333,0.2,0,0.5,0,0.86603
0.48,0.33667,0.3,0.013333,0.476,0.444,0.52,0.41,0.64444,0.2,0,0.78801,0,0.61566
0.66,0.27667,0.20333,0.016667,0.49,0.5,0.52,0.43,0.7,0.2,0,0.95106,0,0.30902
0.66,0.27667,0.20333,0.013333,0.49,0.5,0.5,0.47,0,0,0,0,1,0
0.97,0.32333,0.22,0.016667,0.612,0.626,0.48,0.47,0.96667,0.2,0,0.20791,0.97815,0
0.97,0.32333,0.22,0.03,0.612,0.626,0.46,0.49,0.061111,0.2,0.37461,0,0.92718,0
0.94,0.37667,0.23333,0.023333,0.588,0.654,0.46,0.46,0.96389,0.2,0,0.22495,0.97437,0
0.72,0.30667,0.27,0.026667,0.45,0.504,0.46,0.48,0.85556,0.2,0,0.78801,0.61566,0
0.51,0.27667,0.26667,0.016667,0.4,0.322,0.46,0.49,0,0,0,0,1,0
0.35,0.22,0.25,0.0066667,0.248,0.226,0.48,0.41,0.96111,0.4,0,0.24192,0.9703,0
0.23,0.21333,0.18667,0.01,0.226,0.178,0.54,0.34,0.1,0.4,0.58779,0,0.80902,0
0.19,0.22667,0.18667,0.013333,0.236,0.184,0.56,0.3,0.99722,0.4,0,0.017452,0.99985,0
0.19,0.22667,0.18667,0.02,0.236,0.184,0.62,0.26,0.019444,0.2,0.12187,0,0.99255,0
0.08,0.15,0.10333,0.036667,0.122,0.116,0.62,0.23,0.080556,0.4,0.48481,0,0.87462,0
0.04,0.096667,0.056667,0.073333,0.07,0.056,0.64,0.22,0.011111,0.4,0.069756,0,0.99756,0
0.04,0.096667,0.056667,0.11,0.07,0.056,0.66,0.22,0.088889,0.2,0.52992,0,0.84805,0
0.11,0.17667,0.08,0.16,0.148,0.088,0.64,0.23,0.12222,0.4,0.69466,0,0.71934,0
0.11,0.17667,0.08,0.16,0.148,0.088,0.62,0.26,0.094444,0.2,0.55919,0,0.82904,0
0.3,0.26,0.20333,0.046667,0.432,0.334,0.6,0.31,0.24722,0.4,0.99985,0,0.017452,0
0.41,0.32,0.35,0.033333,0.524,0.54,0.58,0.31,0.12778,0.2,0.71934,0,0.69466,0
0.58,0.31,0.31,0.046667,0.76,0.666,0.58,0.39,0.13889,0.2,0.76604,0,0.64279,0
0.59,0.31,0.38333,0.053333,0.582,0.628,0.54,0.42,0.1,0.2,0.58779,0,0.80902,0
0.63,0.34667,0.41333,0.033333,0.62,0.636,0.52,0.41,0.93611,0.2,0,0.39073,0.9205,0
0.55,0.33,0.37333,0.033333,0.634,0.574,0.52,0.39,0.99722,0.2,0,0.017452,0.99985,0
0.58,0.3,0.38333,0.02,0.536,0.558,0.54,0.4,0.23333,0.4,0.99452,0,0.10453,0
0.48,0.23,0.35,0.023333,0.3,0.29,0.54,0.43,0.11667,0.4,0.66913,0,0.74314,0
0.48,0.23,0.35,0.0066667,0.3,0.29,0.52,0.43,0.10833,0.4,0.62932,0,0.77715,0
0.38,0.21667,0.32,0.0066667,0.24,0.222,0.5,0.45,0.88333,0.4,0,0.66913,0.74314,0
0.28,0.19,0.20333,0.0066667,0.2,0.192,0.52,0.35,0.011111,0.4,0.069756,0,0.99756,0
0.28,0.19,0.20333,0.01,0.2,0.192,0.52,0.33,0,0.6,0,0,1,0
0.11,0.15,0.093333,0.016667,0.092,0.08,0.5,0.34,0.97222,0.4,0,0.17365,0.98481,0
0.04,0.093333,0.063333,0.07,0.052,0.032,0.5,0.37,0.011111,0.4,0.069756,0,0.99756,0
0.05,0.11,0.053333,0.08,0.066,0.026,0.5,0.37,0.0083333,0.4,0.052336,0,0.99863,0
0.04,0.093333,0.046667,0.066667,0.074,0.03,0.5,0.28,0.99722,0.6,0,0.017452,0.99985,0
0.02,0.053333,0.03,0.096667,0.118,0.026,0.52,0.22,0,0.8,0,0,1,0
0.02,0.053333,0.03,0.13,0.118,0.026,0.52,0.22,0.025,0.6,0.15643,0,0.98769,0
0.03,0.05,0.023333,0.17667,0.058,0.028,0.54,0.21,0.0027778,0.4,0.017452,0,0.99985,0
