0.75,0.21,0.27667,0.036667,0.446,0.502,0.38,0.64,0.13889,0.2,0.76604,0,0.64279,0
0.97,0.21,0.31333,0.043333,0.484,0.586,0.38,0.65,0.78611,0.2,0,0.97437,0.22495,0
0.8,0.20333,0.27667,0.033333,0.35,0.522,0.46,0.4,0.13889,0.4,0.76604,0,0.64279,0
0.34,0.16667,0.29333,0.0066667,0.14,0.238,0.52,0.28,0.10556,0.4,0.61566,0,0.78801,0
0.29,0.15333,0.27667,0.0066667,0.146,0.182,0.52,0.28,0.077778,0.4,0.46947,0,0.88295,0
0.27,0.14667,0.26667,0.0033333,0.124,0.192,0.5,0.31,0.15833,0.2,0.83867,0,0.54464,0
0.2,0.13333,0.21667,0.0033333,0.104,0.142,0.46,0.37,0.20833,0.2,0.96593,0,0.25882,0
0.17,0.11333,0.18333,0.0033333,0.102,0.11,0.48,0.32,0.21667,0.2,0.97815,0,0.20791,0
0.21,0.06,0.18333,0.0033333,0.134,0.112,0.5,0.3,0.18333,0.2,0.91355,0,0.40674,0
0.23,0.05,0.18,0.0033333,0.148,0.122,0.56,0.26,0.14722,0.4,0.79864,0,0.60182,0
0.22,0.053333,0.15667,0.0033333,0.126,0.106,0.6,0.22,0.16389,0.4,0.85717,0,0.51504,0
0.12,0.093333,0.10333,0.0033333,0.08,0.072,0.62,0.21,0.19167,0.4,0.93358,0,0.35837,0
0.1,0.096667,0.086667,0.0066667,0.07,0.07,0.66,0.19,0.10556,0.4,0.61566,0,0.78801,0
0.08,0.086667,0.063333,0.026667,0.062,0.066,0.68,0.18,0.125,0.4,0.70711,0,0.70711,0
0.07,0.09,0.06,0.04,0.058,0.072,0.68,0.17,0.14444,0.4,0.78801,0,0.61566,0
0.08,0.096667,0.06,0.046667,0.036,0.056,0.7,0.18,0.22778,0.2,0.99027,0,0.13917,0
0.09,0.10667,0.056667,0.033333,0.068,0.06,0.68,0.18,0.43056,0.2,0.42262,0,0,0.90631
0.11,0.10667,0.063333,0.01,0.108,0.072,0.58,0.3,0.725,0.2,0,0.98769,0,0.15643
0.14,0.096667,0.083333,0.0033333,0.108,0.072,0.52,0.39,0.78333,0.2,0,0.97815,0.20791,0
0.26,0.24,0.14667,0.0033333,0.244,0.182,0.46,0.49,0.75278,0.2,0,0.99985,0.017452,0
0.35,0.24,0.19667,0.013333,0.292,0.264,0.46,0.52,0.79167,0.2,0,0.96593,0.25882,0
0.39,0.22333,0.22,0.016667,0.302,0.318,0.44,0.56,0.46944,0.2,0.19081,0,0,0.98163
0.32,0.19333,0.23333,0.013333,0.282,0.328,0.42,0.6,0.77778,0.2,0,0.98481,0.17365,0
0.37,0.19333,0.24667,0.02,0.336,0.406,0.4,0.66,0.8,0.2,0,0.95106,0.30902,0
0.47,0.18667,0.24,0.023333,0.342,0.396,0.4,0.66,0.80278,0.2,0,0.94552,0.32557,0
0.51,0.13667,0.23,0.023333,0.342,0.396,0.4,0.63,0.79722,0.2,0,0.9563,0.29237,0
0.56,0.16,0.27333,0.03,0.356,0.418,0.38,0.63,0.77222,0.2,0,0.99027,0.13917,0
0.55,0.17667,0.25667,0.026667,0.338,0.408,0.38,0.63,0.77222,0.2,0,0.99027,0.13917,0
0.61,0.15333,0.22333,0.026667,0.33,0.402,0.38,0.67,0.71111,0.2,0,0.9703,0,0.24192
0.65,0.14333,0.19,0.023333,0.304,0.354,0.36,0.69,0.51389,0.2,0,0.087156,0,0.99619
0.76,0.11333,0.18667,0.03,0.31,0.366,0.36,0.69,0.725,0.2,0,0.98769,0,0.15643
0.87,0.09,0.17,0.026667,0.264,0.294,0.36,0.72,0,0,0,0,1,0
0.63,0.07,0.20667,0.016667,0.264,0.294,0.38,0.7,0.74167,0.2,0,0.99863,0,0.052336
0.6,0.08,0.2,0.016667,0.27,0.28,0.46,0.62,0.76389,0.2,0,0.99619,0.087156,0
0.55,0.06,0.23,0.016667,0.224,0.254,0.58,0.28,0.16111,0.2,0.84805,0,0.52992,0
0.3,0.076667,0.25,0.0033333,0.122,0.16,0.62,0.24,0.14722,0.2,0.79864,0,0.60182,0
0.22,0.11333,0.23,0.0033333,0.112,0.134,0.64,0.23,0.75556,0.2,0,0.99939,0.034899,0
0.2,0.12667,0.21,0.0033333,0.148,0.162,0.66,0.22,0.74167,0.4,0,0.99863,0,0.052336
0.22,0.13,0.20667,0.0033333,0.134,0.162,0.64,0.25,0.66667,0.4,0,0.86603,0,0.5
0.24,0.16,0.19667,0.0033333,0.162,0.164,0.64,0.25,0.71111,0.2,0,0.9703,0,0.24192
