0.53,0.39,0.23667,0.0033333,0.44,0.35,0.4,0.63,0.93333,0.2,0,0.40674,0.91355,0
0.48,0.37,0.29,0.0033333,0.414,0.346,0.4,0.61,0.89167,0.2,0,0.62932,0.77715,0
0.42,0.33333,0.33333,0.0033333,0.366,0.334,0.4,0.56,0.13889,0.2,0.76604,0,0.64279,0
0.32,0.25333,0.33333,0.0033333,0.286,0.242,0.42,0.49,0.18889,0.2,0.92718,0,0.37461,0
0.22,0.21667,0.26,0.0033333,0.208,0.176,0.44,0.44,0.075,0.2,0.45399,0,0.89101,0
0.14,0.19333,0.21,0.0033333,0.156,0.118,0.4,0.48,0.15833,0.4,0.83867,0,0.54464,0
0.11,0.17333,0.18,0.0033333,0.128,0.1,0.46,0.39,0.125,0.2,0.70711,0,0.70711,0
0.12,0.17667,0.15667,0.0033333,0.114,0.086,0.42,0.44,0.16944,0.2,0.87462,0,0.48481,0
0.12,0.18333,0.13333,0.0033333,0.116,0.08,0.46,0.34,0.061111,0.2,0.37461,0,0.92718,0
0.1,0.14333,0.11,0.0033333,0.116,0.08,0.52,0.28,0.11389,0.2,0.65606,0,0.75471,0
0.1,0.11333,0.09,0.013333,0.12,0.066,0.58,0.23,0.13611,0.4,0.75471,0,0.65606,0
0.08,0.096667,0.076667,0.05,0.11,0.06,0.6,0.21,0.10278,0.4,0.60182,0,0.79864,0
0.07,0.076667,0.07,0.086667,0.092,0.044,0.64,0.2,0.063889,0.4,0.39073,0,0.9205,0
0.06,0.07,0.06,0.12,0.078,0.048,0.66,0.18,0.027778,0.2,0.17365,0,0.98481,0
0.05,0.063333,0.043333,0.14,0.058,0.036,0.68,0.17,0.88611,0.2,0,0.65606,0.75471,0
0.05,0.066667,0.033333,0.16333,0.064,0.036,0.68,0.15,0.85556,0.4,0,0.78801,0.61566,0
0.05,0.076667,0.043333,0.17667,0.058,0.038,0.68,0.16,0.16389,0.2,0.85717,0,0.51504,0
0.07,0.11667,0.056667,0.17333,0.092,0.048,0.6,0.21,0.76389,0.2,0,0.99619,0.087156,0
0.15,0.20333,0.06,0.11333,0.148,0.078,0.52,0.29,0.72778,0.2,0,0.99027,0,0.13917
0.2,0.26667,0.076667,0.016667,0.324,0.106,0.48,0.33,0.75833,0.2,0,0.99863,0.052336,0
0.28,0.39333,0.18,0.0033333,0.498,0.264,0.5,0.35,0.65556,0.4,0,0.82904,0,0.55919
0.27,0.32333,0.16667,0.0033333,0.298,0.266,0.52,0.35,0.63333,0.2,0,0.74314,0,0.66913
0.27,0.32333,0.16667,0.0033333,0.298,0.266,0.48,0.43,0.14722,0.2,0.79864,0,0.60182,0
0.25,0.31333,0.16,0.0033333,0.29,0.274,0.46,0.5,0.48611,0.2,0.087156,0,0,0.99619
0.28,0.31,0.14,0.0033333,0.306,0.28,0.44,0.53,0.39722,0.2,0.60182,0,0,0.79864
0.3,0.32333,0.13333,0.0033333,0.31,0.278,0.42,0.6,0.052778,0.2,0.32557,0,0.94552,0
0.42,0.33333,0.12333,0.0033333,0.382,0.32,0.42,0.64,0.40556,0.2,0.55919,0,0,0.82904
0.42,0.33333,0.12333,0.0033333,0.382,0.32,0.4,0.69,0.22778,0.2,0.99027,0,0.13917,0
0.35,0.31333,0.07,0.0033333,0.292,0.276,0.4,0.6,0.15278,0.2,0.81915,0,0.57358,0
0.38,0.31333,0.17333,0.0033333,0.288,0.228,0.38,0.63,0.12778,0.2,0.71934,0,0.69466,0
0.34,0.28333,0.16667,0.0033333,0.272,0.218,0.38,0.65,0.48611,0.2,0.087156,0,0,0.99619
0.25,0.23667,0.14667,0.0033333,0.208,0.168,0.36,0.66,0.18889,0.2,0.92718,0,0.37461,0
0.22,0.22333,0.15,0.0033333,0.202,0.146,0.38,0.65,0.36389,0.2,0.75471,0,0,0.65606
0.21,0.21,0.15333,0.0033333,0.198,0.138,0.48,0.43,0.20556,0.4,0.96126,0,0.27564,0
0.21,0.21333,0.19333,0.0033333,0.206,0.152,0.54,0.33,0.30556,0.2,0.93969,0,0,0.34202
0.16,0.20333,0.18333,0.0033333,0.192,0.148,0.62,0.23,0.077778,0.4,0.46947,0,0.88295,0
