0.13,0.24333,0.13333,0.0033333,0.164,0.188,0.32,0.85,0.825,0.2,0,0.89101,0.45399,0
0.12,0.22,0.13,0.0033333,0.154,0.178,0.3,0.86,0.20556,0.2,0.96126,0,0.27564,0
0.09,0.17333,0.1,0.016667,0.124,0.136,0.3,0.85,0.16111,0.2,0.84805,0,0.52992,0
0.08,0.11667,0.073333,0.07,0.09,0.102,0.28,0.86,0.69444,0.2,0,0.93969,0,0.34202
0.07,0.06,0.043333,0.11667,0.064,0.066,0.3,0.81,0.30278,0.2,0.94552,0,0,0.32557
0.07,0.06,0.043333,0.11667,0.064,0.066,0.3,0.78,0.19167,0.2,0.93358,0,0.35837,0
0.07,0.056667,0.036667,0.12333,0.056,0.06,0.3,0.84,0.23889,0.2,0.99756,0,0.069756,0
0.06,0.053333,0.04,0.12667,0.054,0.048,0.3,0.88,0.25833,0.2,0.99863,0,0,0.052336
0.06,0.06,0.043333,0.13,0.056,0.04,0.3,0.85,0.069444,0.2,0.42262,0,0.90631,0
0.06,0.06,0.043333,0.12667,0.056,0.04,0.42,0.65,0.10278,0.2,0.60182,0,0.79864,0
0.05,0.04,0.046667,0.14667,0.046,0.042,0.5,0.41,0.18611,0.2,0.9205,0,0.39073,0
0.06,0.046667,0.036667,0.15667,0.07,0.014,0.6,0.27,0.58056,0.2,0,0.48481,0,0.87462
0.06,0.046667,0.036667,0.18333,0.07,0.014,0.64,0.25,0.59444,0.4,0,0.55919,0,0.82904
0.04,0.026667,0.033333,0.18333,0.154,0.014,0.68,0.23,0.64722,0.4,0,0.79864,0,0.60182
0.04,0.026667,0.033333,0.19333,0.154,0.014,0.68,0.23,0.79167,0.4,0,0.96593,0.25882,0
0.04,0.033333,0.03,0.20667,0.118,0.024,0.66,0.22,0.82778,0.4,0,0.88295,0.46947,0
0.05,0.043333,0.033333,0.2,0.112,0.038,0.66,0.23,0.72778,0.4,0,0.99027,0,0.13917
0.06,0.06,0.05,0.18667,0.122,0.042,0.6,0.25,0.65556,0.4,0,0.82904,0,0.55919
0.07,0.073333,0.063333,0.16333,0.126,0.06,0.5,0.38,0.67222,0.2,0,0.88295,0,0.46947
0.07,0.076667,0.063333,0.15,0.122,0.064,0.46,0.5,0.23611,0.2,0.99619,0,0.087156,0
0.07,0.096667,0.063333,0.13333,0.124,0.074,0.42,0.59,0.23611,0.2,0.99619,0,0.087156,0
0.07,0.096667,0.063333,0.093333,0.124,0.074,0.38,0.67,0,0,0,0,1,0
0.09,0.14667,0.08,0.023333,0.156,0.106,0.38,0.69,0.16111,0.2,0.84805,0,0.52992,0
0.11,0.18333,0.10667,0.036667,0.15,0.096,0.38,0.7,0.71389,0.2,0,0.97437,0,0.22495
0.16,0.25333,0.13333,0.0033333,0.214,0.146,0.34,0.79,0.063889,0.2,0.39073,0,0.9205,0
0.17,0.26333,0.13333,0.0033333,0.214,0.162,0.32,0.81,0.98889,0.2,0,0.069756,0.99756,0
0.14,0.23667,0.15,0.0033333,0.162,0.128,0.36,0.76,0.65278,0.2,0,0.81915,0,0.57358
0.14,0.23667,0.15,0.0033333,0.162,0.128,0.32,0.77,0.525,0.2,0,0.15643,0,0.98769
0.13,0.22,0.12667,0.0033333,0.144,0.114,0.3,0.81,0.041667,0.2,0.25882,0,0.96593,0
0.13,0.22,0.12667,0.0033333,0.144,0.114,0.32,0.77,0.072222,0.2,0.43837,0,0.89879,0
0.11,0.16667,0.086667,0.0033333,0.128,0.084,0.3,0.88,0.11944,0.2,0.682,0,0.73135,0
0.11,0.14667,0.073333,0.0033333,0.146,0.082,0.3,0.9,0,0,0,0,1,0
0.1,0.12667,0.083333,0.0066667,0.122,0.074,0.3,0.82,0.61944,0.2,0,0.682,0,0.73135
0.08,0.096667,0.09,0.026667,0.106,0.064,0.42,0.66,0,0,0,0,1,0
0.08,0.08,0.076667,0.066667,0.09,0.07,0.48,0.44,0.83333,0.2,0,0.86603,0.5,0
0.13,0.10333,0.1,0.076667,0.136,0.112,0.54,0.37,0.69444,0.2,0,0.93969,0,0.34202
0.13,0.10333,0.1,0.093333,0.136,0.112,0.6,0.31,0.52778,0.2,0,0.17365,0,0.98481
