0.28,0.20667,0.16,0.01,0.23,0.228,0.44,0.49,0.094444,0.4,0.55919,0,0.82904,0
0.25,0.16333,0.13,0.013333,0.1,0.118,0.44,0.46,0.061111,0.4,0.37461,0,0.92718,0
0.18,0.13333,0.1,0.01,0.062,0.072,0.42,0.46,0.097222,0.2,0.57358,0,0.81915,0
0.13,0.10333,0.083333,0.026667,0.054,0.06,0.44,0.46,0.96389,0.2,0,0.22495,0.97437,0
0.11,0.12333,0.11333,0.063333,0.06,0.054,0.4,0.55,0.98056,0.2,0,0.12187,0.99255,0
0.11,0.12667,0.10333,0.046667,0.064,0.064,0.38,0.59,0.98333,0.2,0,0.10453,0.99452,0
0.11,0.11,0.073333,0.046667,0.06,0.05,0.36,0.62,0,0.2,0,0,1,0
0.12,0.17333,0.10333,0.073333,0.086,0.068,0.42,0.48,0.10556,0.4,0.61566,0,0.78801,0
0.12,0.12667,0.066667,0.016667,0.074,0.044,0.46,0.41,0.14722,0.2,0.79864,0,0.60182,0
0.11,0.11333,0.056667,0.073333,0.088,0.044,0.52,0.34,0.21111,0.2,0.9703,0,0.24192,0
0.1,0.086667,0.056667,0.096667,0.086,0.054,0.56,0.26,0.077778,0.4,0.46947,0,0.88295,0
0.1,0.08,0.046667,0.14667,0.066,0.05,0.6,0.23,0.055556,0.4,0.34202,0,0.93969,0
0.09,0.063333,0.053333,0.17667,0.064,0.056,0.62,0.22,0.96111,0.4,0,0.24192,0.9703,0
0.09,0.07,0.063333,0.19333,0.064,0.056,0.64,0.2,0.97222,0.4,0,0.17365,0.98481,0
0.09,0.08,0.066667,0.19333,0.074,0.064,0.68,0.19,0.0083333,0.2,0.052336,0,0.99863,0
0.09,0.093333,0.063333,0.19333,0.08,0.06,0.68,0.17,0.91111,0.4,0,0.52992,0.84805,0
0.09,0.08,0.043333,0.18333,0.054,0.042,0.66,0.18,0.83056,0.4,0,0.87462,0.48481,0
0.09,0.17667,0.056667,0.2,0.086,0.066,0.62,0.2,0.89722,0.4,0,0.60182,0.79864,0
0.1,0.22,0.083333,0.076667,0.134,0.094,0.54,0.3,0,0,0,0,1,0
0.13,0.23667,0.10667,0.02,0.16,0.11,0.5,0.38,0.54722,0.2,0,0.29237,0,0.9563
0.15,0.24667,0.13,0.013333,0.176,0.132,0.48,0.38,0.63333,0.2,0,0.74314,0,0.66913
0.18,0.26667,0.15333,0.013333,0.172,0.132,0.46,0.5,0.56944,0.2,0,0.42262,0,0.90631
0.18,0.26667,0.15333,0.013333,0.172,0.132,0.44,0.51,0.23333,0.2,0.99452,0,0.10453,0
0.2,0.26,0.12,0.013333,0.202,0.154,0.42,0.54,0,0.2,0,0,1,0
0.24,0.26667,0.11333,0.013333,0.224,0.184,0.4,0.6,0.11389,0.4,0.65606,0,0.75471,0
0.36,0.24667,0.15333,0.016667,0.302,0.308,0.42,0.5,0.041667,0.2,0.25882,0,0.96593,0
0.27,0.16333,0.11667,0.02,0.122,0.128,0.42,0.57,0.20278,0.2,0.9563,0,0.29237,0
0.27,0.16333,0.11667,0.01,0.122,0.128,0.38,0.66,0.94167,0.2,0,0.35837,0.93358,0
0.21,0.15667,0.093333,0.0066667,0.078,0.094,0.38,0.7,0,0.2,0,0,1,0
0.21,0.15667,0.093333,0.0066667,0.078,0.094,0.4,0.62,0.094444,0.2,0.55919,0,0.82904,0
0.14,0.14,0.1,0.01,0.054,0.058,0.36,0.7,0,0,0,0,1,0
0.12,0.12333,0.1,0.02,0.06,0.056,0.38,0.65,0.019444,0.2,0.12187,0,0.99255,0
0.12,0.15333,0.13333,0.03,0.08,0.058,0.44,0.54,0.038889,0.4,0.24192,0,0.9703,0
0.13,0.13,0.13333,0.02,0.094,0.064,0.46,0.45,0.069444,0.2,0.42262,0,0.90631,0
0.12,0.12,0.10667,0.043333,0.124,0.084,0.54,0.33,0.022222,0.4,0.13917,0,0.99027,0
